3014,8978,2179,6245,7312,4012,7477,1342,1737,7296,9153,940,8788,1334,9706,7540,968,8622,1636,3642,774,1663,7442,1746,706,2955,9626,4352,3266,5000,687,3960,953,297,3125,3070,6266,1345,9439,4182,1707,646,2131,9796,9774,698,3699,2412,2969,4002,6644,4530,3790,3058,3467,8649,4738,367,6666,7271,8313,8426,8742,2895,7016,9738,2196,8020,3345,6803,9526,5148,9801,2119,3233,6777,8884,8187,5817,5409,5409
2113,7470,9248,6550,977,6629,110,520,9459,1033,1840,983,62,3181,6939,440,5283,5572,7907,1391,7623,708,7245,6336,9583,1088,7451,7775,3662,9212,1028,8209,2360,7580,473,138,8177,8692,8286,6059,3613,5049,6969,8475,1169,9149,9021,9885,3343,3495,6943,2790,2636,584,3234,9688,1549,2917,394,3081,2581,2994,923,5468,8231,3316,7320,9349,1002,6381,2088,7224,3391,4691,7724,1594,7899,745,6729,4957,4957
7122,1295,1828,1417,5257,1044,8971,1737,4535,5060,3508,2575,7455,5844,7937,6430,6517,5895,4759,5803,4223,7714,6472,3193,3071,3801,5579,1101,5561,6655,4579,2027,4194,8777,5970,8469,1470,2667,2255,2930,9887,824,5931,7908,1949,5748,9501,5904,152,9939,5463,9417,6998,5899,6318,949,4986,6127,4565,2997,6617,3122,2705,8063,4391,9383,3238,8646,808,7414,8662,7248,8366,9711,1480,6367,9567,8776,4190,8503,8503
7050,3799,4592,1343,8465,2874,3982,3703,6453,9144,1193,4511,3513,5114,8726,6266,2146,3280,9082,1468,4850,6143,4760,2617,4127,6203,8260,2214,2476,5961,2084,2758,2397,7916,8728,6748,6390,4568,696,6687,6956,8417,486,5073,6594,1965,597,4406,7805,7708,3531,7186,3088,8150,1787,5913,4942,5788,7865,3088,5869,3124,4266,1210,8369,2658,3490,2779,4941,6888,8034,296,8084,8315,403,6259,301,9440,3092,3171,3171
6775,8724,9167,2363,5068,6541,8539,5321,3644,2766,4445,2938,5003,9898,9382,7712,1646,441,5854,2145,6071,6890,6359,8736,780,1748,3397,9985,8271,7513,9467,8393,1047,6687,7072,6459,1606,1770,8709,6682,2447,5260,6880,1565,6072,9658,4084,3605,4980,7465,2821,5303,1671,1181,5591,9160,8645,3304,4895,7675,8402,6335,3232,3348,3444,2776,3102,8679,6267,5123,7004,6169,9374,5879,7440,8316,5265,7543,6910,7622,7622
5948,3509,3713,3785,3453,4942,2980,4793,108,1151,2648,1827,8413,4634,5216,7385,869,7893,3185,3970,9975,3428,9053,4079,8231,3737,5322,215,8138,1323,4492,4875,2196,8683,9062,561,2904,8319,1533,9771,2762,2730,4404,5008,4270,4417,175,8770,9929,5879,1347,3557,2239,9616,419,1870,3698,8129,9890,6208,6808,3918,2264,9071,4069,9481,37,2961,7979,7320,5710,375,1041,9935,1784,3815,5752,9825,759,5779,5779
2758,9849,4640,5448,3096,903,4689,2776,5982,7629,3538,2027,3918,2531,3685,5702,9402,8105,7631,6301,4935,6853,7876,6324,3017,1276,6920,8270,6147,3872,7262,4641,6827,7141,1404,7935,7555,3585,1844,654,833,5702,1084,5295,9158,5994,1621,4361,5033,6959,5958,351,957,1098,6593,5764,9429,911,6028,3101,2951,8897,6761,4862,4021,7558,1293,3547,5140,9392,2124,1656,8807,6900,1754,1689,7524,2582,2682,6145,6145
1219,618,47,4545,1651,1404,6343,1508,4437,5169,6243,2700,2076,4412,2247,620,7068,1634,6854,7767,1915,9334,2564,6645,9114,13,1879,9750,1168,6170,7296,9584,575,306,1317,8646,9834,4920,6441,9437,1449,2513,5169,4457,7916,5584,1,6205,1737,6634,3436,7182,5411,8162,7974,9887,1439,2669,6117,6821,2321,2655,363,483,556,619,3212,3374,8643,9061,7164,7993,9085,482,4721,6840,4381,7381,8380,2417,2417
3539,3320,3637,9371,7906,9125,5411,1647,5213,5995,6375,1236,7960,6430,9029,641,8645,2929,5872,2359,9771,7992,9404,8891,3836,4120,2127,2740,3340,3812,6538,6401,784,9569,5139,2378,8667,3890,430,3169,9489,9275,4910,1274,5752,8226,1079,9193,9953,3241,1438,9428,4595,6819,8486,4477,2175,1463,4724,6840,5195,9670,2651,9017,6154,3943,4767,3510,7553,6780,3574,2816,1892,682,1569,9437,1669,8147,1254,5873,5873
348,7068,309,5420,253,5160,2992,9101,1340,58,8107,841,6108,4262,8154,3136,7058,274,5632,8487,6690,591,3043,9396,7503,7715,2884,8361,1998,4146,7657,7883,2675,2384,9862,462,2033,4928,1999,8596,2573,4279,6567,4788,6794,2937,6067,1537,7197,3401,2999,1342,6282,8171,9861,6703,6549,9749,9156,122,497,634,3383,4097,627,3324,5041,1129,9438,322,6630,3717,9431,4126,652,4361,3106,7236,9604,5563,5563
7989,9633,7344,5068,9250,8836,5270,2499,6967,7619,5902,5760,3638,8482,1738,7350,1765,3926,5280,9771,3846,6449,9026,5522,2383,8552,5478,7103,9874,2736,7134,7014,8821,1500,6496,7755,1723,7343,6063,1827,1080,2767,8335,1728,9391,272,5812,9959,9158,2355,994,9020,2881,1519,6381,1413,3058,264,4473,9633,2190,1088,7770,6186,2778,6491,8773,3568,7320,8975,9980,4279,8317,1041,3893,822,8270,5185,3011,5693,5693
2735,2384,6955,4613,6021,4345,5247,6891,9943,7565,5423,1680,6999,4546,9984,1478,9690,7786,1431,8785,517,9786,2261,6103,1977,3047,4977,5930,6572,67,2077,768,6802,3346,6062,3115,5167,5385,9431,5471,4167,8684,4686,338,6301,5743,4326,214,4071,9061,850,7599,9974,1140,6758,4995,6513,4478,4552,4900,6187,1576,6730,9815,1496,4933,5794,2241,4938,7050,4242,4675,9016,428,4574,9619,6228,7564,9291,9574,9574
9862,7175,346,4882,8791,2581,9260,4336,5815,4208,2520,6260,3436,4555,2626,3155,4152,6123,2077,7520,463,1412,3374,1857,4870,2921,9016,8664,9873,3151,1505,443,7972,4601,3338,9690,1666,9772,7018,8909,3456,1165,5043,600,5842,1278,9914,7260,1324,2611,4131,1392,2401,7665,194,5494,1574,8940,602,2067,1342,8935,7856,3610,4206,153,4456,2625,2666,5089,2901,1609,9221,6247,5692,3065,6373,6125,5329,9491,9491
1263,544,378,4241,8109,460,2269,7012,669,1713,1122,2373,1441,6804,9438,2820,2926,8233,9717,856,7624,8500,4460,8979,8035,106,6165,9690,6659,5548,7332,5490,5996,7329,464,8877,8546,7947,8057,2352,6809,9903,2614,8415,3285,5698,6633,9566,473,7830,2616,8304,875,8801,3061,7131,6988,1109,470,8546,1316,7255,7340,5048,6356,9738,6174,9138,4609,1061,9471,3317,8574,3720,9730,83,754,218,9453,1937,1937
8089,6583,9044,5043,6651,8438,7474,3329,8074,6279,5015,3851,4858,2607,4167,9109,9504,9921,7431,1605,4511,722,7306,3835,2379,7508,6292,8302,5609,2781,6890,7506,6699,9040,1600,3946,8152,8786,2920,123,2466,4518,3352,8535,2141,8736,5394,1685,9676,3941,1549,2070,7574,2632,4315,2192,8333,7309,6191,4549,4453,474,9679,1644,8434,4623,7279,5974,2778,2260,1491,42,9981,5882,4813,6344,2547,7991,9746,7384,7384
6401,1908,8635,7873,3412,1538,1042,3212,1838,3209,6113,1841,4181,9421,6351,6261,2939,2674,4256,8972,614,5468,2326,2475,9704,304,3062,9267,2711,9679,8964,1852,2134,6097,2532,2728,473,2056,6266,4394,227,55,2667,9351,3898,2595,4233,100,3984,2177,3465,9138,2987,1299,2863,8969,3406,2462,4927,2091,7740,8166,2158,1003,8491,912,7054,8206,8158,3199,2117,6201,9240,7526,9844,7486,4240,6394,2739,4563,4563
9462,9983,7466,8042,345,5507,7162,1442,6979,4908,8859,4968,1866,686,5060,1122,7504,5340,8261,2402,6394,1371,966,1310,1037,1280,5671,344,3931,7564,4879,2005,7577,2727,1088,8793,4475,9266,6799,3208,7125,9682,4513,7750,8027,6475,6728,4920,9680,2146,5946,7215,4587,9192,4665,7138,5245,117,5387,7188,4154,7417,610,9865,3816,3595,2835,7669,6730,1150,4562,3100,5395,2582,8291,8657,2313,391,6522,6842,6842
3168,481,5036,8434,4778,668,5206,9993,9132,9224,9370,1172,8731,8649,29,4470,6074,1445,9680,2386,3661,108,828,7422,3992,7140,5968,2077,9567,5043,7603,8850,2887,6314,8232,244,6451,3454,356,8756,2759,8963,6472,6887,4310,5342,9084,7138,3606,5089,690,2008,3147,707,3789,3997,5431,4692,884,5605,2959,9547,4471,9332,8231,7771,7053,7678,3748,1865,1130,3144,2009,4327,9199,8228,5514,7659,3765,5432,5432
2758,4187,9515,3939,5152,3352,1232,3988,9315,7409,966,5179,7745,8860,1218,14,2944,203,4487,991,7409,3939,3274,610,3642,2567,78,1372,4143,8587,7400,5776,1412,4501,7739,6323,7947,2807,3597,5513,6250,6005,7471,5845,8821,6596,1864,9819,8160,7079,9273,9937,6766,9955,2201,8697,7140,7724,3146,8599,1781,2886,4608,2145,3190,7939,9088,1833,3867,5386,9086,163,6310,7725,7101,9635,3022,7456,5634,2751,2751
3748,9353,6385,9256,4883,2678,4556,4930,715,1325,8673,7175,3744,7794,1239,8493,6470,4585,4752,1383,1395,4199,1712,8345,1016,9135,4619,1880,7833,1893,5973,4487,4349,4974,8274,8666,3062,877,4024,6917,6472,2102,5720,1741,7079,1149,5863,5637,7384,519,6954,1106,9885,2710,1492,646,7085,225,1978,6758,1482,5560,910,1944,5575,1219,790,8700,1866,9699,4117,9530,2854,3503,3391,6932,1040,5128,1113,3406,3406
5870,9377,9230,2187,7505,6942,4757,7706,5048,8540,2442,3509,1000,6672,4785,2095,7859,3837,4286,5963,8127,2535,3446,7615,4303,5266,4763,9550,8887,4531,739,4269,4380,2829,3873,4271,3281,2660,6665,2056,8089,6523,1616,125,1307,6920,1225,976,5432,6351,7991,7110,2965,7314,4416,1028,6407,2312,3000,5229,8256,3842,6241,2213,1015,4405,6640,4480,7181,6501,6698,4531,9255,2631,8914,4864,9738,5294,5789,7981,7981
